id,source,type_of_material,web_url,snippet,headline,created_time,news_desk
1922,The New York Times,Review,https://www.nytimes.com/2022/02/17/movies/the-automat-review.html,"A documentary about Horn & Hardart’s automated cafeterias is sweet and shaggy, but an engrossing tale of cultural harmony.",‘The Automat’ Review: Put a Nickel in the Slot for Nostalgia,2/17/2022 19:40,Business
1923,The New York Times,News,https://www.nytimes.com/2022/02/17/nyregion/trump-investigation-letitia-james.html,"Former President Donald J. Trump and two of his children had sought to block Letitia James, the attorney general, from interviewing them under oath.","N.Y. Attorney General Can Question Trump and 2 Children, Judge Rules",2/17/2022 20:03,Financial 
1924,The New York Times,News,https://www.nytimes.com/2022/02/17/nyregion/trump-investigation-letitia-james.html,"Former President Donald J. Trump and two of his children had sought to block Letitia James, the attorney general, from interviewing them under oath.","N.Y. Attorney General Can Question Trump and 2 Children, Judge Rules",2/17/2022 20:03,Business
1925,The New York Times,News,https://www.nytimes.com/2022/02/17/business/economy/wages-rise-labor-shortage.html,A labor shortage that began as businesses reopened from pandemic lockdowns is helping to push up pay. The Fed is watching carefully.,Could Wages and Prices Spiral Upward in America?,2/17/2022 20:16,Financial 
1926,The New York Times,News,https://www.nytimes.com/2022/02/17/business/economy/wages-rise-labor-shortage.html,A labor shortage that began as businesses reopened from pandemic lockdowns is helping to push up pay. The Fed is watching carefully.,Could Wages and Prices Spiral Upward in America?,2/17/2022 20:16,Business
1927,The New York Times,briefing,https://www.nytimes.com/2022/02/17/briefing/russia-ukraine-south-korea-covid.html,Shelling in eastern Ukraine raises fears of an escalation.,"Your Friday Briefing: Russia May Invade in ‘Coming Days,’ U.S. Warns",2/17/2022 21:14,Business
1928,The New York Times,News,https://www.nytimes.com/2022/02/18/us/california-lays-out-a-plan-to-treat-the-coronavirus-as-a-manageable-risk-not-an-emergency.html,,"California lays out a plan to treat the coronavirus as a manageable risk, not an emergency.",2/17/2022 22:00,Business
1929,The New York Times,News,https://www.nytimes.com/2022/02/17/us/washington-state-covid-mask-mandate.html,"The move follows similar transitions announced in states like California, Massachusetts, New Jersey, New York and Oregon.","Washington State will drop its mask mandates, including for schools, next month.",2/17/2022 22:23,Business
1930,The New York Times,News,https://www.nytimes.com/2022/02/17/us/san-francisco-school-board-parents.html,"The landslide vote to remove three school board members cut across ethnicities and income levels. But Chinese American voters and volunteers were crucial to victory, organizers say.",‘You Have to Give Us Respect’: How Asian Americans Fueled the San Francisco Recall,2/17/2022 22:51,Business
1931,The New York Times,News,https://www.nytimes.com/2022/02/17/nyregion/letitia-james-ny-attorney-general.html,"Ms. James, the New York attorney general, highlighted her work on matters related to former President Donald J. Trump as she accepted a nomination for re-election.",Letitia James Doesn’t Need to Run for Governor to Grab the Spotlight,2/17/2022 22:53,Business
1932,The New York Times,News,https://www.nytimes.com/2022/02/17/us/politics/justice-department-cybersecurity.html,"The moves came a week after the department made its largest financial seizure ever, confiscating over $3.6 billion worth of Bitcoin stolen in a 2016 hacking.",Justice Dept. Announces Raft of Changes Meant to Deter Cyberthreats,2/17/2022 23:51,Financial 
1933,The New York Times,News,https://www.nytimes.com/2022/02/17/us/politics/senate-spending-bill-shutdown.html,"The bill, which now goes to President Biden’s desk, will give lawmakers until March 11 to finalize a deal on spending levels for the remainder of the fiscal year.","Senate Passes 3-Week Spending Bill, Averting Government Shutdown",2/17/2022 23:56,Financial 
1934,The New York Times,News,https://www.nytimes.com/2022/02/17/us/politics/senate-spending-bill-shutdown.html,"The bill, which now goes to President Biden’s desk, will give lawmakers until March 11 to finalize a deal on spending levels for the remainder of the fiscal year.","Senate Passes 3-Week Spending Bill, Averting Government Shutdown",2/17/2022 23:56,Business
1935,The New York Times,News,https://www.nytimes.com/2022/02/17/us/politics/joe-biden-ronald-reagan-economy.html,Blame is a hallmark of American politics. Ronald Reagan couldn’t escape it in his first midterm elections 40 years ago. Can Biden?,What 1982 Tells Us About 2022,2/18/2022 0:00,Business
1936,The New York Times,News,https://www.nytimes.com/2022/02/17/nyregion/nyc-budget-composting-adams.html,"Mayor Eric Adams wants to suspend the expansion of New York’s composting program, but experts say the program is crucial to the city’s climate targets.",New York Was Set to Expand Composting. Now It’s on the Chopping Block.,2/18/2022 0:01,Business
1937,The New York Times,News,https://www.nytimes.com/2022/02/17/us/politics/blinken-russia-ukraine-predictions.html,"“If Russia doesn’t invade Ukraine, then we will be relieved that Russia changed course,’’ Secretary of State Antony J. Blinken said at the United Nations.",The United States’ Message to Russia: Prove Us Wrong,2/18/2022 0:02,Financial 
1938,The New York Times,News,https://www.nytimes.com/2022/02/17/world/canada/canada-protest-police-crackdown.html,"After weeks of truckers and others blocking border crossings and streets in the capital city, the demonstrations appeared to be nearing an end.",Police in Ottawa Mobilize for an ‘Imminent’ Crackdown on Protest,2/18/2022 0:11,Financial 
1939,The New York Times,News,https://www.nytimes.com/2022/02/17/us/politics/durham-right-wing-media-trump.html,"The special counsel implicitly acknowledged that White House internet data he discussed, which conservative outlets have portrayed as proof of spying on the Trump White House, came from the Obama era.",Durham Distances Himself From Furor in Right-Wing Media Over Filing,2/18/2022 0:49,Business
1940,The New York Times,briefing,https://www.nytimes.com/2022/02/17/briefing/ukraine-shelling-omicron-olympics.html,Shelling raises fears over Ukraine.,Your Friday Briefing,2/18/2022 3:38,Business
1941,International New York Times,News,https://www.nytimes.com/2022/02/17/fashion/watches-ming-thein-malaysia.html,"Ming has released more than 40 models since its founding in 2017. “It’s been a wild ride,” the founder says.","In Malaysia, a Fledgling Watch Brand Grows",2/18/2022 3:54,Business
1942,The New York Times,News,https://www.nytimes.com/2022/02/18/style/ashley-lalonde-noah-reimers-wedding.html,"When Ashley LaLonde and Noah Reimers met at a surprise party she was hosting, he wasted no time in making the “bold move” of asking her out.","At a Surprise Party, a Surprising Romantic Overture",2/18/2022 5:00,Business
1943,The New York Times,News,https://www.nytimes.com/2022/02/18/style/modern-love-i-tried-so-hard-to-be-good.html,"When a former stripper marries a future minister, she goes silent about her past — for a while.",‘How Much of My Story Am I Supposed to Share?’,2/18/2022 5:00,Business
1944,The New York Times,News,https://www.nytimes.com/2022/02/18/style/max-rocha-cafe-cecilia.html,"The Rocha family — Max, Simone, John and Odette — opens a restaurant.",Fashion’s Favorite London Canteen,2/18/2022 8:00,Business
1945,The New York Times,News,https://www.nytimes.com/2022/02/18/business/stocks-bonds-ukraine.html,Concerns over a Russian troop buildup on the border with Ukraine continued to weigh on sentiment. The S&P 500 fell for the second consecutive week.,Stocks fall again as investors watch Ukraine developments cautiously.,2/18/2022 9:05,Business
1946,The New York Times,News,https://www.nytimes.com/2022/02/18/world/europe/what-is-munich-security-conference.html,The gathering was founded in 1963 as a way for Western leaders to discuss threats and dangers in an informal setting. This year’s focus is on the fabric of Europe.,What is the Munich Security Conference?,2/18/2022 9:50,Business
1947,The New York Times,News,https://www.nytimes.com/2022/02/18/books/review/monica-ojeda-yuko-tsushima-siphiwe-ndlovu-lidia-jorge.html,"Recent novels from around the world include “Jawbone,” “Woman Running in the Mountains,” “The History of Man” and “The Wind Whistling in the Cranes.”","New International Fiction, From Ecuador to Zimbabwe",2/18/2022 10:00,Business
1948,The New York Times,Op-Ed,https://www.nytimes.com/2022/02/18/opinion/sunday/child-tax-credit-poverty-benefits.html,It doesn’t have to be this hard. ,This Is the Difference Between a Family Surviving and a Family Sinking,2/18/2022 10:00,Business
1949,The New York Times,News,https://www.nytimes.com/2022/02/18/sports/baseball/mlb-spring-training-lockout.html,"Major League Baseball camps were supposed to open in Florida and Arizona this week. Instead, their stadiums sit empty as tourists and business owners await a resolution.",What Happens When Pitchers and Catchers Don’t Report?,2/18/2022 10:00,Business
1950,The New York Times,News,https://www.nytimes.com/2022/02/18/realestate/home-buyer-risks-bad-credit-savings.html,"Some consumer groups worry that buyers may not fully grasp what they’re giving up in these agreements, especially those offered by for-profit companies.",Bad Credit? No Savings? Unconventional (Maybe Risky) Ways to Buy a Home,2/18/2022 10:00,Financial 
1951,The New York Times,News,https://www.nytimes.com/2022/02/18/realestate/home-buyer-risks-bad-credit-savings.html,"Some consumer groups worry that buyers may not fully grasp what they’re giving up in these agreements, especially those offered by for-profit companies.",Bad Credit? No Savings? Unconventional (Maybe Risky) Ways to Buy a Home,2/18/2022 10:00,Business
1952,The New York Times,News,https://www.nytimes.com/2022/02/18/travel/australia-tourism-covid.html,"For nearly two years, the country projected a harsh message of rigidity and “rules are rules.” Will long-haul travelers bet on the easygoing, inviting image it is sending out now?",‘Fortress Australia’ Has a New Message: Come Back,2/18/2022 10:00,Business
1953,The New York Times,News,https://www.nytimes.com/2022/02/18/us/nashville-gerrymandering-republican-democrat.html,"Tennessee was long known for a brand of moderate Southern politics. Nashville, a blue island in a red state, is finding that the old rules no longer apply.","In Nashville, a Gerrymander Goes Beyond Politics to the City’s Core",2/18/2022 10:00,Business
